@relation dataOccupancyPreprocessedNoDate

@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy {0,1}

@data
0.176856,1.211938,-0.565269,2.774539,1.288641,0
0.176856,1.219335,-0.565269,2.770081,1.296147,0
0.176856,1.219335,-0.565269,2.774539,1.296147,0
0.176856,1.219335,-0.565269,2.756708,1.296147,0
0.176856,1.197144,-0.565269,2.763395,1.27363,0
0.176856,1.197144,-0.565269,2.781783,1.27363,0
0.176856,1.197144,-0.565269,2.786798,1.27363,0
0.176856,1.197144,-0.565269,2.793484,1.27363,0
0.122353,1.197144,-0.565269,2.790141,1.250419,0
0.176856,1.197144,-0.565269,2.803514,1.27363,0
0.176856,1.197144,-0.565269,2.82023,1.27363,0
0.176856,1.188066,-0.565269,2.836946,1.264418,0
0.140521,1.178987,-0.565269,2.829145,1.239768,0
0.176856,1.178987,-0.565269,2.831931,1.255207,0
0.140521,1.178987,-0.565269,2.853662,1.239768,0
0.176856,1.168901,-0.565269,2.863692,1.244973,0
0.122353,1.158814,-0.565269,2.880408,1.211662,0
0.067849,1.158814,-0.565269,2.910497,1.188654,0
0.176856,1.158814,-0.565269,2.915512,1.234739,0
0.122353,1.158814,-0.565269,2.962317,1.211662,0
0.067849,1.127544,-0.565269,2.989063,1.157148,0
0.067849,1.136622,-0.565269,2.984048,1.166295,0
0.067849,1.136622,-0.565269,2.912169,1.166295,0
0.067849,1.127544,-0.565269,2.893781,1.157148,0
0.067849,1.136622,-0.565269,2.895453,1.166295,0
0.067849,1.118466,-0.565269,2.92387,1.148001,0
0.067849,1.118466,-0.565269,2.920527,1.148001,0
0.067849,1.118466,-0.565269,2.995192,1.148001,0
0.067849,1.118466,-0.565269,3.38635,1.148001,0
0.067849,1.118466,-0.565269,3.58583,1.148001,0
0.067849,1.118466,-0.565269,3.557412,1.148001,0
0.122353,1.10737,-0.565269,3.577472,1.159651,0
0.067849,1.10737,-0.565269,3.570785,1.136822,0
0.067849,1.096275,-0.565269,3.577472,1.125643,0
0.067849,1.096275,-0.565269,3.562427,1.125643,0
0.067849,1.096275,-0.565269,3.629292,1.125643,0
0.067849,1.096275,-0.565269,3.63765,1.125643,0
0.067849,1.087196,-0.565269,3.635978,1.116497,0
0.067849,1.078118,-0.565269,3.671082,1.107352,0
0.067849,1.078118,-0.565269,3.612575,1.107352,0
0.067849,1.078118,-0.565269,3.468817,1.107352,0
0.067849,1.057944,-0.565269,3.398609,1.087029,0
0.067849,1.057944,-0.565269,3.326729,1.087029,0
0.067849,1.057944,-0.565269,3.086017,1.087029,0
0.067849,1.057944,-0.565269,3.065957,1.087029,0
0.067849,1.057944,-0.565269,3.042555,1.087029,0
0.067849,1.052397,-0.565269,2.940586,1.08144,0
0.067849,1.035753,-0.565269,2.907154,1.064674,0
0.067849,1.035753,-0.565269,2.902139,1.064674,0
0.067849,1.035753,-0.565269,2.890438,1.064674,0
0.067849,1.026675,-0.565269,2.867035,1.05553,0
0.067849,1.017597,-0.565269,2.863692,1.046385,0
0.067849,1.017597,-0.565269,2.855334,1.046385,0
0.067849,1.017597,-0.565269,2.851991,1.046385,0
0.067849,1.017597,-0.565269,2.846976,1.046385,0
0.067849,0.995406,-0.565269,2.823573,1.024033,0
0.067849,0.995406,-0.565269,2.831374,1.024033,0
0.067849,0.995406,-0.565269,2.841961,1.024033,0
0.067849,0.995406,-0.565269,2.843632,1.024033,0
0.067849,0.995406,-0.565269,2.806857,1.024033,0
-0.031248,0.957075,-0.565269,2.793484,0.94504,0
0.018301,0.967162,-0.565269,2.790141,0.975333,0
0.001785,0.949678,-0.565269,2.813543,0.951059,0
-0.031248,0.916728,-0.565269,2.8102,0.90466,0
-0.031248,0.925806,-0.565269,2.811872,0.913745,0
0.018301,0.94598,-0.565269,2.816887,0.954067,0
-0.031248,0.934884,-0.565269,2.806857,0.922831,0
0.018301,0.934884,-0.565269,2.795156,0.942927,0
0.067849,0.934884,-0.565269,2.850319,0.963079,0
-0.031248,0.916728,-0.565269,2.920527,0.90466,0
0.018301,0.925806,-0.565269,2.88208,0.933813,0
0.067849,0.916728,-0.565269,2.950616,0.944794,0
-0.031248,0.894536,-0.565269,3.101061,0.882453,0
-0.031248,0.894536,-0.565269,3.199687,0.882453,0
0.001785,0.901933,-0.565269,3.16904,0.903178,0
0.067849,0.905632,-0.565269,3.059271,0.933621,0
0.067849,0.894536,-0.565269,3.057599,0.922448,0
0.067849,0.894536,-0.565269,3.054256,0.922448,0
0.067849,0.894536,-0.565269,3.004108,0.922448,0
0.067849,0.888484,-0.565269,2.88598,0.916353,0
0.067849,0.87638,-0.565269,2.816887,0.904165,0
0.067849,0.87638,-0.565269,2.713246,0.904165,0
0.018301,0.854189,-0.565269,2.619636,0.861922,0
0.067849,0.854189,-0.565269,2.536055,0.881821,0
0.067849,0.854189,-0.565269,2.475877,0.881821,0
0.067849,0.854189,-0.565269,2.452475,0.881821,0
0.034817,0.847464,-0.565269,2.463619,0.861792,0
0.034817,0.847464,-0.565269,2.501509,0.861792,0
0.067849,0.854189,-0.565269,2.619636,0.881821,0
0.018301,0.835024,-0.565269,3.096046,0.842686,0
-0.031248,0.824937,-0.565269,2.750022,0.81281,0
-0.031248,0.815858,-0.565269,2.113137,0.803727,0
-0.031248,0.815858,-0.565269,2.084719,0.803727,0
0.018301,0.824937,-0.565269,2.084719,0.832562,0
0.034817,0.801737,-0.565269,3.023053,0.81585,0
-0.031248,0.795685,-0.565269,3.308342,0.783543,0
0.067849,0.805771,-0.565269,2.656412,0.833073,0
0.018301,0.795685,-0.565269,2.617964,0.803204,0
0.018301,0.785598,-0.565269,2.607935,0.793081,0
-0.031248,0.775511,-0.565269,2.586204,0.763361,0
-0.031248,0.754328,-0.565269,2.5511,0.74217,0
-0.031248,0.764415,-0.565269,2.711575,0.752261,0
-0.031248,0.764415,-0.565269,2.853662,0.752261,0
0.001785,0.760717,-0.565269,2.66867,0.761589,0
0.001785,0.760717,-0.565269,2.685386,0.761589,0
0.018301,0.764415,-0.565269,2.902139,0.771823,0
-0.031248,0.733146,-0.565269,2.910497,0.72098,0
0.018301,0.754328,-0.565269,3.094375,0.761701,0
-0.031248,0.733146,-0.565269,3.313914,0.72098,0
-0.031248,0.733146,-0.565269,3.256521,0.72098,0
-0.031248,0.714989,-0.565269,3.194672,0.702819,0
-0.031248,0.714989,-0.565269,3.044226,0.702819,0
-0.031248,0.733146,-0.565269,2.96566,0.72098,0
-0.031248,0.674642,-0.565269,2.912169,0.662462,0
-0.031248,0.694815,-0.565269,2.857005,0.68264,0
-0.031248,0.714989,-0.565269,2.813543,0.702819,0
-0.031248,0.694815,-0.565269,2.776768,0.68264,0
-0.031248,0.694815,-0.565269,2.775096,0.68264,0
-0.031248,0.674642,-0.565269,3.528995,0.662462,0
-0.031248,0.65245,-0.565269,3.288282,0.640268,0
-0.031248,0.65245,-0.565269,2.475877,0.640268,0
0.001785,0.65245,-0.565269,1.949876,0.65307,0
-0.031248,0.632277,-0.565269,1.925916,0.620092,0
-0.031248,0.632277,-0.565269,1.870752,0.620092,0
-0.031248,0.65245,-0.565269,1.870752,0.640268,0
0.018301,0.642363,-0.565269,1.631711,0.64936,0
0.018301,0.623198,-0.565269,1.623353,0.630134,0
0.034817,0.632949,-0.565269,1.550917,0.646311,0
-0.031248,0.61412,-0.565269,1.5264,0.601935,0
0.018301,0.623198,-0.565269,1.497982,0.630134,0
0.067849,0.632277,-0.565269,1.486281,0.658443,0
0.067849,0.632277,-0.565269,1.476251,0.658443,0
0.067849,0.61412,-0.565269,1.543116,0.640172,0
0.018301,0.613111,-0.565269,1.596608,0.620015,0
0.018301,0.593946,-0.565269,1.588249,0.60079,0
0.067849,0.600671,-0.565269,1.585463,0.626638,0
0.018301,0.583859,-0.565269,1.554817,0.590672,0
0.067849,0.593946,-0.565269,1.539773,0.619871,0
0.067849,0.593946,-0.565269,1.551474,0.619871,0
0.018301,0.572764,-0.565269,1.648428,0.579543,0
0.034817,0.5731,-0.565269,1.700248,0.586213,0
0.018301,0.573772,-0.565269,1.676845,0.580554,0
0.067849,0.573772,-0.565269,1.715292,0.599572,0
0.067849,0.562677,-0.565269,1.732008,0.588408,0
0.067849,0.551581,-0.565269,1.73368,0.577244,0
0.067849,0.551581,-0.565269,1.760426,0.577244,0
0.067849,0.551581,-0.565269,1.737023,0.577244,0
0.067849,0.531407,-0.565269,1.753739,0.556947,0
0.067849,0.531407,-0.565269,1.750396,0.556947,0
0.067849,0.531407,-0.565269,1.74371,0.556947,0
0.067849,0.522329,-0.565269,1.745381,0.547814,0
0.067849,0.513251,-0.565269,1.720307,0.538681,0
0.018301,0.512242,-0.565269,1.762097,0.518841,0
0.067849,0.513251,-0.565269,1.773799,0.538681,0
0.067849,0.493077,-0.565269,1.764883,0.518385,0
0.067849,0.493077,-0.565269,1.757083,0.518385,0
0.067849,0.493077,-0.565269,1.760426,0.518385,0
0.067849,0.472903,-0.565269,1.773799,0.498091,0
0.067849,0.472903,-0.565269,1.808903,0.498091,0
0.067849,0.472903,-0.565269,1.838992,0.498091,0
0.067849,0.472903,-0.565269,1.830634,0.498091,0
0.067849,0.472903,-0.565269,1.825062,0.498091,0
0.067849,0.472903,-0.565269,1.826176,0.498091,0
0.067849,0.472903,-0.565269,1.83732,0.498091,0
0.067849,0.472903,-0.565269,1.835648,0.498091,0
0.067849,0.450712,-0.565269,1.884125,0.475769,0
0.067849,0.450712,-0.565269,1.942632,0.475769,0
0.067849,0.450712,-0.565269,1.934274,0.475769,0
0.067849,0.430538,-0.565269,1.820604,0.455477,0
0.067849,0.430538,-0.565269,1.872424,0.455477,0
0.067849,0.412382,-0.565269,1.942632,0.437214,0
0.067849,0.392208,-0.565269,2.00281,0.416924,0
0.067849,0.402295,-0.565269,1.999467,0.427069,0
0.067849,0.412382,-0.565269,1.991109,0.437214,0
0.067849,0.412382,-0.565269,1.952662,0.437214,0
0.067849,0.412382,-0.565269,1.919229,0.437214,0
0.067849,0.392208,-0.565269,1.838992,0.416924,0
0.067849,0.392208,-0.565269,1.770455,0.416924,0
0.067849,0.382121,-0.565269,1.753739,0.406779,0
0.067849,0.372034,-0.565269,1.777142,0.396635,0
0.067849,0.372034,-0.565269,1.77547,0.396635,0
0.067849,0.360938,-0.565269,1.772127,0.385476,0
0.067849,0.372034,-0.565269,1.772127,0.396635,0
0.067849,0.372034,-0.565269,1.783828,0.396635,0
0.067849,0.364637,-0.565269,1.80946,0.389196,0
0.067849,0.372034,-0.565269,1.812246,0.396635,0
0.067849,0.35724,-0.565269,1.812803,0.381757,0
0.067849,0.329669,-0.565269,1.817261,0.354031,0
0.067849,0.349843,-0.565269,1.877439,0.374318,0
0.067849,0.349843,-0.565269,1.882454,0.374318,0
0.067849,0.329669,-0.565269,1.897498,0.354031,0
0.067849,0.329669,-0.565269,1.922572,0.354031,0
0.067849,0.329669,-0.565269,1.895827,0.354031,0
0.067849,0.311513,-0.565269,1.914214,0.335773,0
0.018301,0.311513,-0.565269,1.952662,0.317578,0
0.067849,0.311513,-0.565269,2.191703,0.335773,0
0.067849,0.311513,-0.565269,2.285313,0.335773,0
0.067849,0.291339,-0.565269,2.327103,0.315488,0
0.067849,0.301426,-0.565269,2.109793,0.325631,0
0.067849,0.271165,-0.565269,1.95099,0.295204,0
0.067849,0.291339,-0.565269,1.897498,0.315488,0
0.067849,0.271165,-0.565269,1.274543,0.295204,0
0.067849,0.271165,-0.565269,1.200435,0.295204,0
0.067849,0.271165,-0.565269,1.242225,0.295204,0
0.067849,0.271165,-0.565269,1.248912,0.295204,0
0.067849,0.271165,-0.565269,1.294045,0.295204,0
0.067849,0.248974,-0.565269,1.265628,0.272892,0
0.067849,0.248974,-0.565269,1.339179,0.272892,0
0.067849,0.248974,-0.565269,1.385984,0.272892,0
0.067849,0.248974,-0.565269,1.571533,0.272892,0
0.067849,0.248974,-0.565269,1.584349,0.272892,0
0.067849,0.238887,-0.565269,1.613324,0.262751,0
0.018301,0.238887,-0.565269,1.631711,0.244783,0
0.067849,0.248974,-0.565269,1.648428,0.272892,0
0.001785,0.235524,-0.565269,1.626697,0.235438,0
0.001785,0.216695,-0.565269,1.788286,0.216587,0
0.067849,0.210643,-0.565269,3.293297,0.234357,0
0.067849,0.210643,-0.565269,2.735535,0.234357,0
0.067849,0.200556,-0.565269,3.686127,0.224217,0
0.034817,0.162899,-0.565269,3.210273,0.174536,0
-0.031248,0.170296,-0.565269,2.910497,0.158339,0
0.067849,0.180383,-0.565269,2.811872,0.203937,0
0.034817,0.183745,-0.565269,2.541627,0.195448,0
0.067849,0.170296,-0.565269,2.432415,0.193797,0
0.067849,0.1592,-0.565269,2.322089,0.182644,0
0.067849,0.1592,-0.565269,2.196717,0.182644,0
0.067849,0.148104,-0.565269,2.121495,0.171491,0
0.067849,0.148104,-0.565269,2.128181,0.171491,0
0.067849,0.148104,-0.565269,2.171643,0.171491,0
0.067849,0.128939,-0.565269,2.250209,0.152228,0
0.067849,0.127931,-0.565269,2.298686,0.151214,0
0.067849,0.127931,-0.565269,2.298686,0.151214,0
0.067849,0.127931,-0.565269,2.291999,0.151214,0
0.067849,0.127931,-0.565269,2.268597,0.151214,0
0.034817,0.10305,-0.565269,2.226806,0.114506,0
0.067849,0.109774,-0.565269,2.236279,0.132966,0
0.067849,0.118852,-0.565269,2.241851,0.14209,0
0.067849,0.109774,-0.565269,2.288656,0.132966,0
0.067849,0.0896,-0.565269,2.291999,0.11269,0
0.001785,0.096325,-0.565269,2.416813,0.096097,0
0.067849,0.109774,-0.565269,2.526026,0.132966,0
0.067849,0.109774,-0.565269,2.526026,0.132966,0
0.067849,0.099687,-0.565269,2.502623,0.122828,0
-0.031248,0.069426,-0.565269,2.49928,0.057588,0
0.067849,0.0896,-0.565269,2.509309,0.11269,0
0.018301,0.068418,-0.565269,2.32376,0.073968,0
0.067849,0.0896,-0.565269,2.174986,0.11269,0
0.067849,0.068418,-0.565269,2.12651,0.091402,0
0.001785,0.047235,-0.565269,2.139882,0.046968,0
-0.031248,0.047235,-0.565269,2.239622,0.035426,0
-0.031248,0.047235,-0.565269,2.193931,0.035426,0
-0.031248,0.047235,-0.565269,2.180001,0.035426,0
-0.031248,0.047235,-0.565269,2.093077,0.035426,0
-0.031248,0.047235,-0.565269,2.072182,0.035426,0
0.067849,0.069426,-0.565269,2.098092,0.092416,0
-0.031248,0.047235,-0.565269,2.15827,0.035426,0
-0.031248,0.027061,-0.565269,2.171643,0.01528,0
0.018301,0.037148,-0.565269,2.173315,0.042643,0
-0.031248,0.027061,-0.565269,2.171643,0.01528,0
-0.031248,0.027061,-0.565269,2.159942,0.01528,0
-0.031248,0.00218,-0.565269,2.163842,-0.009565,0
0.067849,0.008905,-0.565269,2.198389,0.031599,0
0.034817,0.021009,-0.565269,2.203961,0.032232,0
0.067849,0.008905,-0.565269,2.198389,0.031599,0
0.018301,0.013444,-0.565269,2.203404,0.018898,0
0.067849,0.027061,-0.565269,2.241851,0.049843,0
0.067849,-0.011269,-0.565269,2.241851,0.011329,0
-0.031248,-0.042538,-0.565269,2.213434,-0.054216,0
-0.031248,-0.011269,-0.565269,2.221792,-0.022995,0
-0.031248,-0.011269,-0.565269,2.220677,-0.022995,0
-0.031248,-0.011269,-0.565269,2.174986,-0.022995,0
-0.031248,-0.001182,-0.565269,2.263582,-0.012923,0
-0.031248,-0.021356,-0.565269,2.297014,-0.033066,0
-0.031248,-0.011269,-0.565269,2.390625,-0.022995,0
-0.031248,-0.031443,-0.565269,2.449131,-0.043138,0
-0.031248,-0.031443,-0.565269,2.54107,-0.043138,0
-0.031248,-0.042538,-0.565269,2.713246,-0.054216,0
-0.031248,-0.042538,-0.565269,2.676471,-0.054216,0
-0.031248,-0.053634,-0.565269,2.71659,-0.065294,0
-0.031248,-0.031443,-0.565269,2.757823,-0.043138,0
-0.031248,-0.031443,-0.565269,2.760052,-0.043138,0
-0.031248,-0.053634,-0.565269,2.821901,-0.065294,0
-0.031248,-0.031443,-0.565269,3.599203,-0.043138,0
-0.031248,-0.092973,-0.565269,2.918855,-0.104569,0
-0.031248,-0.112138,-0.565269,2.898796,-0.123701,0
-0.090706,-0.112138,-0.565269,2.430186,-0.143829,0
-0.120435,-0.112138,-0.565269,2.485907,-0.153868,0
-0.120435,-0.102051,-0.565269,2.465847,-0.143855,0
-0.120435,-0.091964,-0.565269,2.893781,-0.133842,0
-0.120435,-0.098689,-0.565269,2.063545,-0.140517,0
-0.120435,-0.091964,-0.565269,2.0446,-0.133842,0
-0.120435,-0.091964,-0.565269,2.041257,-0.133842,0
-0.075841,-0.091964,-0.565269,2.042929,-0.11872,0
-0.031248,-0.118863,-0.565269,2.051287,-0.130414,0
-0.120435,-0.132312,-0.565269,2.041257,-0.173894,0
-0.075841,-0.122225,-0.565269,1.88914,-0.148844,0
-0.120435,-0.118863,-0.565269,1.905299,-0.160544,0
-0.120435,-0.112138,-0.565269,1.904185,-0.153868,0
-0.120435,-0.143407,-0.565269,1.832305,-0.184907,0
-0.120435,-0.132312,-0.565269,1.813917,-0.173894,0
-0.120435,-0.143407,-0.565269,1.822276,-0.184907,0
-0.120435,-0.112138,-0.565269,1.803888,-0.153868,0
-0.120435,-0.112138,-0.565269,1.792186,-0.153868,0
-0.120435,-0.132312,-0.565269,1.797201,-0.173894,0
-0.120435,-0.112138,-0.565269,1.800545,-0.153868,0
-0.120435,-0.132312,-0.565269,1.817261,-0.173894,0
-0.075841,-0.132312,-0.565269,1.842335,-0.158885,0
-0.075841,-0.154503,-0.565269,1.83732,-0.180974,0
-0.090706,-0.167952,-0.565269,1.812803,-0.199335,0
-0.120435,-0.16459,-0.565269,1.807231,-0.205933,0
-0.120435,-0.154503,-0.565269,1.835648,-0.195921,0
-0.120435,-0.154503,-0.565269,1.84735,-0.195921,0
-0.219532,-0.16459,-0.565269,1.880782,-0.238954,0
-0.219532,-0.16459,-0.565269,1.87911,-0.238954,0
-0.219532,-0.16459,-0.565269,1.894155,-0.238954,0
-0.219532,-0.154503,-0.565269,1.877439,-0.229004,0
-0.120435,-0.132312,-0.565269,1.880782,-0.173894,0
-0.120435,-0.143407,-0.565269,1.897498,-0.184907,0
-0.120435,-0.154503,-0.565269,1.920901,-0.195921,0
-0.153467,-0.154503,-0.565269,1.946532,-0.206969,0
-0.169983,-0.174677,-0.565269,1.959348,-0.232446,0
-0.120435,-0.154503,-0.565269,1.957676,-0.195921,0
-0.120435,-0.154503,-0.565269,1.949318,-0.195921,0
-0.120435,-0.154503,-0.565269,1.974393,-0.195921,0
-0.120435,-0.154503,-0.565269,2.021198,-0.195921,0
-0.120435,-0.154503,-0.565269,2.021198,-0.195921,0
-0.120435,-0.174677,-0.565269,2.009496,-0.215944,0
-0.120435,-0.167952,-0.565269,2.007825,-0.20927,0
-0.120435,-0.174677,-0.565269,2.024541,-0.215944,0
-0.120435,-0.174677,-0.565269,2.014511,-0.215944,0
-0.031248,-0.183755,-0.565269,2.009496,-0.195188,0
-0.031248,-0.174677,-0.565269,2.004482,-0.186127,0
-0.075841,-0.192833,-0.565269,1.982751,-0.219125,0
-0.031248,-0.183755,-0.565269,1.974393,-0.195188,0
-0.031248,-0.192833,-0.565269,1.952104,-0.204249,0
-0.031248,-0.192833,-0.565269,1.974393,-0.204249,0
-0.031248,-0.192833,-0.565269,1.972721,-0.204249,0
-0.031248,-0.213007,-0.565269,1.945418,-0.224383,0
-0.031248,-0.213007,-0.565269,1.994452,-0.224383,0
-0.031248,-0.213007,-0.565269,1.982751,-0.224383,0
-0.031248,-0.213007,-0.565269,1.981079,-0.224383,0
-0.031248,-0.213007,-0.565269,1.982193,-0.224383,0
-0.031248,-0.213007,-0.565269,1.982751,-0.224383,0
-0.031248,-0.207964,-0.565269,1.970214,-0.21935,0
-0.031248,-0.20292,-0.565269,1.957676,-0.214316,0
-0.031248,-0.213007,-0.565269,1.971049,-0.224383,0
-0.031248,-0.213007,-0.565269,1.964363,-0.224383,0
-0.031248,-0.213007,-0.565269,1.944303,-0.224383,0
-0.031248,-0.213007,-0.565269,1.924244,-0.224383,0
-0.031248,-0.219732,-0.565269,1.899727,-0.231095,0
-0.031248,-0.233181,-0.565269,1.887469,-0.244517,0
-0.031248,-0.223094,-0.565269,1.887469,-0.23445,0
-0.031248,-0.233181,-0.565269,1.939289,-0.244517,0
-0.031248,-0.233181,-0.565269,1.94096,-0.244517,0
-0.031248,-0.233181,-0.565269,1.95099,-0.244517,0
-0.031248,-0.233181,-0.565269,1.971049,-0.244517,0
-0.031248,-0.233181,-0.565269,1.956005,-0.244517,0
-0.031248,-0.233181,-0.565269,1.959348,-0.244517,0
-0.031248,-0.233181,-0.565269,1.971049,-0.244517,0
-0.031248,-0.244277,-0.565269,1.981079,-0.25559,0
-0.031248,-0.233181,-0.565269,1.977736,-0.244517,0
-0.031248,-0.255372,-0.565269,2.312059,-0.266662,0
-0.031248,-0.255372,-0.565269,2.318745,-0.266662,0
-0.031248,-0.244277,-0.565269,2.32376,-0.25559,0
-0.031248,-0.255372,-0.565269,2.2998,-0.266662,0
-0.031248,-0.255372,-0.565269,2.288656,-0.266662,0
-0.031248,-0.255372,-0.565269,2.320417,-0.266662,0
-0.031248,-0.255372,-0.565269,2.332118,-0.266662,0
0.034817,-0.240578,-0.565269,2.339919,-0.229991,0
-0.031248,-0.255372,-0.565269,2.362207,-0.266662,0
-0.031248,-0.268821,-0.565269,2.255224,-0.280083,0
-0.031248,-0.275546,-0.565269,2.245194,-0.286794,0
-0.031248,-0.275546,-0.565269,2.28197,-0.286794,0
-0.031248,-0.255372,-0.565269,2.28197,-0.266662,0
-0.031248,-0.262097,-0.565269,2.325432,-0.273373,0
-0.031248,-0.262097,-0.565269,2.347999,-0.273373,0
-0.031248,-0.255372,-0.565269,2.32376,-0.266662,0
-0.031248,-0.275546,-0.565269,2.350506,-0.286794,0
-0.031248,-0.275546,-0.565269,2.381431,-0.286794,0
-0.031248,-0.275546,-0.565269,2.39564,-0.286794,0
-0.031248,-0.275546,-0.565269,2.406784,-0.286794,0
-0.031248,-0.275546,-0.565269,2.405669,-0.286794,0
-0.031248,-0.284624,-0.565269,2.38561,-0.295853,0
-0.031248,-0.275546,-0.565269,2.318745,-0.286794,0
-0.031248,-0.281598,-0.565269,2.265254,-0.292833,0
-0.031248,-0.293703,-0.565269,2.28197,-0.304911,0
-0.031248,-0.293703,-0.565269,2.322089,-0.304911,0
-0.031248,-0.293703,-0.565269,2.322089,-0.304911,0
-0.031248,-0.293703,-0.565269,2.283641,-0.304911,0
-0.031248,-0.293703,-0.565269,2.308716,-0.304911,0
-0.031248,-0.293703,-0.565269,2.332118,-0.304911,0
-0.031248,-0.293703,-0.565269,2.405669,-0.304911,0
-0.031248,-0.293703,-0.565269,2.466683,-0.304911,0
-0.031248,-0.313876,-0.565269,2.485907,-0.325041,0
-0.031248,-0.293703,-0.565269,2.543856,-0.304911,0
-0.031248,-0.293703,-0.565269,2.544413,-0.304911,0
-0.031248,-0.293703,-0.565269,2.529369,-0.304911,0
-0.031248,-0.313876,-0.565269,2.549428,-0.325041,0
-0.031248,-0.313876,-0.565269,2.549428,-0.325041,0
-0.031248,-0.313876,-0.565269,2.505966,-0.325041,0
-0.031248,-0.313876,-0.565269,2.498444,-0.325041,0
-0.031248,-0.313876,-0.565269,2.485907,-0.325041,0
-0.031248,-0.313876,-0.565269,2.467519,-0.325041,0
-0.031248,-0.313876,-0.565269,2.434087,-0.325041,0
-0.031248,-0.307152,-0.565269,2.463619,-0.318331,0
-0.031248,-0.313876,-0.565269,2.482564,-0.325041,0
-0.031248,-0.313876,-0.565269,2.47922,-0.325041,0
-0.031248,-0.313876,-0.565269,2.472534,-0.325041,0
-0.031248,-0.313876,-0.565269,2.439102,-0.325041,0
-0.031248,-0.313876,-0.565269,2.434087,-0.325041,0
0.067849,-0.313876,-0.565269,2.522682,-0.292606,0
0.001785,-0.307152,-0.565269,2.515996,-0.307525,0
-0.031248,-0.313876,-0.565269,2.599577,-0.325041,0
-0.031248,-0.323963,-0.565269,2.646382,-0.335105,0
-0.031248,-0.31892,-0.565269,2.652233,-0.330073,0
-0.031248,-0.313876,-0.565269,2.609606,-0.325041,0
-0.031248,-0.33405,-0.565269,2.656412,-0.345169,0
-0.031248,-0.313876,-0.565269,2.653068,-0.325041,0
-0.031248,-0.33405,-0.565269,2.712411,-0.345169,0
-0.031248,-0.33405,-0.565269,2.711575,-0.345169,0
-0.031248,-0.33405,-0.565269,2.711575,-0.345169,0
0.034817,-0.313876,-0.565269,2.773425,-0.303438,0
-0.031248,-0.323963,-0.565269,2.771753,-0.335105,0
-0.031248,-0.313876,-0.565269,2.816887,-0.325041,0
-0.031248,-0.327326,-0.565269,2.809086,-0.33846,0
0.018301,-0.313876,-0.565269,2.780111,-0.308846,0
-0.031248,-0.33405,-0.565269,2.806857,-0.345169,0
-0.031248,-0.313876,-0.565269,2.803514,-0.325041,0
-0.031248,-0.313876,-0.565269,2.71659,-0.325041,0
-0.031248,-0.313876,-0.565269,2.624651,-0.325041,0
-0.031248,-0.313876,-0.565269,2.785126,-0.325041,0
-0.031248,-0.313876,-0.565269,2.813543,-0.325041,0
-0.031248,-0.313876,-0.565269,2.803514,-0.325041,0
-0.031248,-0.313876,-0.565269,2.816051,-0.325041,0
-0.031248,-0.313876,-0.565269,2.828588,-0.325041,0
-0.031248,-0.298746,-0.565269,2.833603,-0.309944,0
-0.031248,-0.313876,-0.565269,2.927213,-0.325041,0
-0.031248,-0.293703,-0.565269,3.004108,-0.304911,0
-0.075841,-0.293703,-0.565269,2.953959,-0.319505,0
-0.075841,-0.293703,-0.565269,2.803514,-0.319505,0
-0.060977,-0.281598,-0.565269,2.755594,-0.302589,0
-0.120435,-0.293703,-0.565269,2.74835,-0.334064,0
-0.120435,-0.293703,-0.565269,2.746679,-0.334064,0
-0.075841,-0.293703,-0.565269,2.70656,-0.319505,0
-0.053544,-0.280085,-0.565269,2.678143,-0.298644,0
-0.031248,-0.293703,-0.565269,2.743336,-0.304911,0
-0.090706,-0.275546,-0.565269,2.750022,-0.306312,0
-0.120435,-0.293703,-0.565269,2.790141,-0.334064,0
-0.075841,-0.293703,-0.565269,2.860349,-0.319505,0
-0.031248,-0.293703,-0.565269,2.907154,-0.304911,0
-0.120435,-0.275546,-0.565269,2.888766,-0.316048,0
-0.075841,-0.275546,-0.565269,2.863692,-0.301439,0
-0.031248,-0.293703,-0.565269,2.838618,-0.304911,0
-0.031248,-0.293703,-0.565269,2.780111,-0.304911,0
-0.031248,-0.293703,-0.565269,2.756708,-0.304911,0
-0.031248,-0.293703,-0.565269,2.763395,-0.304911,0
-0.031248,-0.293703,-0.565269,2.718261,-0.304911,0
-0.031248,-0.275546,-0.565269,2.689844,-0.286794,0
-0.031248,-0.275546,-0.565269,2.693187,-0.286794,0
-0.075841,-0.275546,-0.565269,2.726619,-0.301439,0
-0.090706,-0.281598,-0.565269,2.750022,-0.312329,0
-0.031248,-0.284624,-0.565269,2.791812,-0.295853,0
-0.075841,-0.275546,-0.565269,2.805185,-0.301439,0
-0.075841,-0.284624,-0.565269,2.848647,-0.310472,0
-0.031248,-0.284624,-0.565269,2.816887,-0.295853,0
-0.031248,-0.275546,-0.565269,2.86202,-0.286794,0
-0.031248,-0.275546,-0.565269,2.877065,-0.286794,0
-0.060977,-0.275546,-0.565269,2.899353,-0.296561,0
-0.031248,-0.275546,-0.565269,2.910497,-0.286794,0
-0.031248,-0.293703,-0.565269,2.942258,-0.304911,0
-0.031248,-0.293703,-0.565269,2.955631,-0.304911,0
-0.031248,-0.293703,-0.565269,2.953959,-0.304911,0
